"date","station","var","uni","val"
"1999-09-07","HCEPC Station Number 40","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 32","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 66","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 33","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 65","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 13","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 67","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 38","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 46","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 41","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 64","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 60","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 47","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 63","kb","100kcelll",0
"1999-09-07","HCEPC Station Number 51","kb","100kcelll",0
"1999-09-10","SERF pump station","kb","100kcelll",0
"1999-09-10","SERF pump station","kb","100kcelll",0
"1999-09-10","SERF pump station","kb","100kcelll",0
"1999-09-10","Bishop Harbor","kb","100kcelll",0.01
"1999-09-10","Skyway Bridge, South","kb","100kcelll",0
"1999-09-10","Skyway Bridge, North","kb","100kcelll",0
"1999-09-13","Bishop Harbor","kb","100kcelll",0.0033
"1999-09-13","Piney Point","kb","100kcelll",0.0033
"1999-09-14","HCEPC Station Number 71","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 70","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 11","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 8","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 2","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 9","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 52","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 54","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 14","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 6","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 58","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 7","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 81","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 73","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 80","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 55","kb","100kcelll",0
"1999-09-14","HCEPC Station Number 44","kb","100kcelll",0
"1999-09-16","Piney Point","kb","100kcelll",0
"1999-09-16","Bishop Harbor","kb","100kcelll",0
"1999-09-20","Piney Point","kb","100kcelll",0
"1999-09-20","Bishop Harbor","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 90","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 95","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 92","kb","100kcelll",0
"1999-09-28","Piney Point","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 96","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 82","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 16","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 56","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 19","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 24","kb","100kcelll",0
"1999-09-28","Bishop Harbor","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 21","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 84","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 93","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 28","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 91","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 25","kb","100kcelll",0
"1999-09-28","HCEPC Station Number 23","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 63","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 61","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 40","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 62","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 36","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 50","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 46","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 38","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 47","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 60","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 32","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 66","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 51","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 64","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 41","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 33","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 68","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 13","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 65","kb","100kcelll",0
"1999-10-05","HCEPC Station Number 67","kb","100kcelll",0
"1999-10-05","Anna Maria isl, city pier","kb","100kcelll",0
"1999-10-05","Skyway Bridge, South","kb","100kcelll",0.00333
"1999-10-07","Bishop Harbor","kb","100kcelll",0
"1999-10-07","Piney Point","kb","100kcelll",0
"1999-10-07","HCEPC Station Number 56","kb","100kcelll",0
"1999-10-08","Fort DeSoto, 1999 site","kb","100kcelll",0
"1999-10-08","Anna Maria isl, city pier","kb","100kcelll",0.2
"1999-10-11","Fort DeSoto, 1999 site","kb","100kcelll",1.27
"1999-10-11","Anna Maria isl, city pier","kb","100kcelll",5
"1999-10-11","Skyway Bridge, South","kb","100kcelll",0.0133
"1999-10-12","Johns Pass, 1999 site","kb","100kcelll",0
"1999-10-12","Pass-A-Grille, 1999 site","kb","100kcelll",0
"1999-10-14","Fort DeSoto, 1999 site","kb","100kcelll",0.03
"1999-10-14","SERF pump station","kb","100kcelll",0
"1999-10-14","Skyway Bridge, South","kb","100kcelll",0.00333
"1999-10-14","Skyway Bridge, North","kb","100kcelll",0
"1999-10-18","Fort DeSoto, 1999 site","kb","100kcelll",0.00667
"1999-10-18","Skyway Bridge, South","kb","100kcelll",0.00333
"1999-10-18","Anna Maria isl, city pier","kb","100kcelll",0.02
"1999-10-19","HCEPC Station Number 71","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 11","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 70","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 52","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 58","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 54","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 80","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 6","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 7","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 81","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 44","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 55","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 2","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 8","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 9","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 14","kb","100kcelll",0
"1999-10-19","HCEPC Station Number 73","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 96","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 95","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 92","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 82","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 16","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 23","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 28","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 91","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 19","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 90","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 93","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 25","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 21","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 84","kb","100kcelll",0
"1999-10-26","HCEPC Station Number 24","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 60","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 36","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 40","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 62","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 61","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 50","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 38","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 66","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 33","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 47","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 46","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 13","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 64","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 51","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 67","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 65","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 63","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 32","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 41","kb","100kcelll",0
"1999-11-02","HCEPC Station Number 68","kb","100kcelll",0
"1999-11-05","Tampa Bay, off","kb","100kcelll",0
"1999-11-05","Tampa Bay, off","kb","100kcelll",0
"1999-11-05","Tampa Bay, off","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 14","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 11","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 70","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 55","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 71","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 73","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 44","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 81","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 8","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 6","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 52","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 54","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 58","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 9","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 2","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 7","kb","100kcelll",0
"1999-11-08","HCEPC Station Number 80","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 23","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 92","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 95","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 82","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 16","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 96","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 19","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 24","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 21","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 84","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 25","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 91","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 93","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 28","kb","100kcelll",0
"1999-11-30","HCEPC Station Number 90","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 68","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 36","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 61","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 62","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 40","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 50","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 66","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 63","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 33","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 64","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 32","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 13","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 65","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 38","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 60","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 47","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 41","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 67","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 51","kb","100kcelll",0
"1999-12-01","HCEPC Station Number 46","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 58","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 11","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 70","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 54","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 44","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 55","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 81","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 7","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 6","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 52","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 80","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 2","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 14","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 8","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 73","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 71","kb","100kcelll",0
"1999-12-07","HCEPC Station Number 9","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 95","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 96","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 16","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 82","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 92","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 84","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 21","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 90","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 93","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 24","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 25","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 23","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 91","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 19","kb","100kcelll",0
"1999-12-08","HCEPC Station Number 28","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 36","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 61","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 50","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 62","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 40","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 65","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 46","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 13","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 47","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 41","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 32","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 51","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 64","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 63","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 66","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 68","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 60","kb","100kcelll",0
"2000-01-04","HCEPC Station Number 67","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 7","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 11","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 70","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 71","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 2","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 80","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 54","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 81","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 58","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 73","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 44","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 55","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 52","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 8","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 6","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 9","kb","100kcelll",0
"2000-01-11","HCEPC Station Number 14","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 95","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 16","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 92","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 82","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 96","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 21","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 38","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 90","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 19","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 25","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 93","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 33","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 23","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 91","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 84","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 28","kb","100kcelll",0
"2000-01-25","HCEPC Station Number 24","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 32","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 36","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 40","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 62","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 50","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 61","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 13","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 64","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 63","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 51","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 41","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 65","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 66","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 67","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 47","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 68","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 46","kb","100kcelll",0
"2000-02-01","HCEPC Station Number 60","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 55","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 11","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 70","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 8","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 44","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 81","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 54","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 73","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 71","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 6","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 52","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 2","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 14","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 7","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 9","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 80","kb","100kcelll",0
"2000-02-08","HCEPC Station Number 58","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 95","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 82","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 92","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 16","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 96","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 38","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 21","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 19","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 33","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 90","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 24","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 28","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 93","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 25","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 84","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 91","kb","100kcelll",0
"2000-02-22","HCEPC Station Number 23","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 64","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 61","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 62","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 40","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 36","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 50","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 41","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 13","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 67","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 32","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 68","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 46","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 51","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 66","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 60","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 47","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 65","kb","100kcelll",0
"2000-03-01","HCEPC Station Number 63","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 80","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 11","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 70","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 44","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 54","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 9","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 73","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 52","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 71","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 7","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 8","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 6","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 58","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 55","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 2","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 14","kb","100kcelll",0
"2000-03-07","HCEPC Station Number 81","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 25","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 82","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 96","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 95","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 16","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 92","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 28","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 91","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 33","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 23","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 84","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 38","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 90","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 24","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 21","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 19","kb","100kcelll",0
"2000-03-21","HCEPC Station Number 93","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 41","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 61","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 62","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 40","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 50","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 36","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 46","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 63","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 65","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 66","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 68","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 32","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 13","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 47","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 60","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 67","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 64","kb","100kcelll",0
"2000-04-04","HCEPC Station Number 51","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 8","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 11","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 70","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 9","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 54","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 2","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 55","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 52","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 80","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 7","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 71","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 73","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 6","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 58","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 44","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 81","kb","100kcelll",0
"2000-04-11","HCEPC Station Number 14","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 23","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 95","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 92","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 16","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 96","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 82","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 33","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 19","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 90","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 21","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 25","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 28","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 24","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 84","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 93","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 91","kb","100kcelll",0
"2000-04-25","HCEPC Station Number 38","kb","100kcelll",0
"2000-05-02","HCEPC Station Number 32","kb","100kcelll",0
"2000-05-02","HCEPC Station Number 62","kb","100kcelll",0
"2000-05-02","HCEPC Station Number 50","kb","100kcelll",0
"2000-05-02","HCEPC Station Number 36","kb","100kcelll",0
